class,x1,y1,z1,visibility1,x2,y2,z2,visibility2,x3,y3,z3,visibility3,x4,y4,z4,visibility4,x5,y5,z5,visibility5,x6,y6,z6,visibility6,x7,y7,z7,visibility7,x8,y8,z8,visibility8,x9,y9,z9,visibility9,x10,y10,z10,visibility10,x11,y11,z11,visibility11,x12,y12,z12,visibility12,x13,y13,z13,visibility13,x14,y14,z14,visibility14,x15,y15,z15,visibility15,x16,y16,z16,visibility16,x17,y17,z17,visibility17,x18,y18,z18,visibility18,x19,y19,z19,visibility19,x20,y20,z20,visibility20,x21,y21,z21,visibility21,x22,y22,z22,visibility22,x23,y23,z23,visibility23,x24,y24,z24,visibility24,x25,y25,z25,visibility25,x26,y26,z26,visibility26,x27,y27,z27,visibility27,x28,y28,z28,visibility28,x29,y29,z29,visibility29,x30,y30,z30,visibility30,x31,y31,z31,visibility31,x32,y32,z32,visibility32,x33,y33,z33,visibility33
Bicep Curl,0.48579067,0.567904532,-0.593409479,0.999853015,0.497510433,0.545545518,-0.617537975,0.999897718,0.505495548,0.541827857,-0.617504299,0.999898612,0.513139844,0.537866056,-0.617459118,0.999902964,0.473388284,0.547340751,-0.627273381,0.999902487,0.465600818,0.544590652,-0.627142131,0.999896526,0.456826985,0.541601002,-0.626886249,0.999886274,0.532798529,0.470553458,-0.611574292,0.999763489,0.452060789,0.473803073,-0.635386169,0.999776661,0.504850268,0.543129146,-0.576878607,0.999619007,0.479862988,0.545563996,-0.585299373,0.999596059,0.58750844,0.361932278,-0.453770339,0.997780204,0.441385567,0.341917694,-0.482919276,0.995405018,0.665587306,0.471239924,-0.494617403,0.960949361,0.387288123,0.466914237,-0.458220154,0.705381632,0.5718413,0.745577216,-0.643836677,0.947091281,0.408706844,0.704510093,-0.554957032,0.754116535,0.593849301,0.807681441,-0.722347081,0.935003996,0.385397077,0.758349955,-0.646073997,0.722881913,0.561461091,0.817134917,-0.763273001,0.933584929,0.42378512,0.770072162,-0.675839186,0.714070678,0.543313205,0.785134137,-0.659073532,0.913310587,0.420969397,0.767259061,-0.568653107,0.693638086,0.568285584,0.033311766,0.004458945,0.997768104,0.451399177,0.049338013,-0.004570648,0.997968256,0.703083396,0.373081803,-0.185927182,0.36142996,0.339652002,0.395666391,-0.1595743,0.59845221,0.765565634,0.664621592,-0.158371717,0.361155391,0.271122068,0.695069194,-0.144975364,0.478700727,0.76281631,0.684951007,-0.154286355,0.346008033,0.271571398,0.716394067,-0.143691331,0.490108818,0.803161323,0.823222518,-0.361507297,0.357475221,0.243336037,0.8500489,-0.328549087,0.461880386
Bicep Curl,0.485174179,0.572829127,-0.456065714,0.99974364,0.495002687,0.571928084,-0.494304091,0.999848843,0.501854122,0.569693565,-0.494138002,0.999855161,0.508592248,0.567067325,-0.494055361,0.999860823,0.473918021,0.572701097,-0.492700398,0.999833286,0.466897964,0.57140547,-0.492710203,0.999832332,0.459105313,0.569797575,-0.492641866,0.999824405,0.525795341,0.520133913,-0.535244584,0.999707401,0.452222049,0.526138008,-0.531301975,0.999689579,0.500305653,0.54928875,-0.455176294,0.999516368,0.478570133,0.55309552,-0.453777224,0.999498427,0.564038575,0.37166968,-0.412523448,0.99704051,0.440094888,0.369073987,-0.392484933,0.993937016,0.588508964,0.406597048,-0.340270042,0.914025128,0.460745573,0.45165354,-0.313730299,0.650114775,0.540192485,0.676523864,-0.411824375,0.890633047,0.524818301,0.681539178,-0.337137461,0.701982319,0.539876282,0.75655365,-0.471225828,0.876682818,0.529090464,0.742469192,-0.398463756,0.675231874,0.514932871,0.765632212,-0.488212407,0.87559849,0.547204673,0.751653552,-0.425005287,0.666879058,0.514920533,0.73714143,-0.423574984,0.860009074,0.548060119,0.73383075,-0.353889376,0.651578784,0.558896184,0.037080679,0.004212738,0.997502267,0.450302273,0.050310247,-0.004284778,0.997899652,0.683315337,0.373663843,-0.175048172,0.394486219,0.344269753,0.400324464,-0.136159882,0.624640226,0.760470271,0.678826749,-0.183797076,0.416174322,0.259090811,0.749079227,-0.17574133,0.525554955,0.756266475,0.709416807,-0.18490088,0.391652972,0.254823864,0.785837531,-0.181917012,0.530505121,0.809780955,0.82126075,-0.430596739,0.409078807,0.233284667,0.890154004,-0.400089204,0.506781697
Bicep Curl,0.488054991,0.591936767,-0.492597252,0.999676228,0.497508615,0.59756577,-0.546753347,0.999823034,0.505121946,0.594409943,-0.546667278,0.999836802,0.512600541,0.590951145,-0.546573281,0.999831378,0.473432064,0.599816144,-0.534237027,0.999787092,0.465208858,0.598441839,-0.534223199,0.999795973,0.456578016,0.59680289,-0.534137368,0.999783158,0.532142043,0.544573843,-0.620495796,0.999677122,0.443088144,0.544832885,-0.564212859,0.999656856,0.504057944,0.558639705,-0.50274539,0.999426305,0.47930336,0.561212897,-0.486627966,0.999406338,0.586526871,0.375556171,-0.493956864,0.995949149,0.421449721,0.375709742,-0.424852699,0.991819143,0.653850496,0.418566525,-0.40375489,0.910430908,0.406302541,0.455598801,-0.31554836,0.614080846,0.646303058,0.701226652,-0.403584152,0.882143319,0.467143774,0.68640697,-0.32489574,0.674566507,0.648186207,0.777726471,-0.472787529,0.863583565,0.468709946,0.748558819,-0.390112698,0.648644865,0.616552889,0.786670506,-0.498745531,0.860976875,0.491860211,0.757030547,-0.426747382,0.640890598,0.614727378,0.758701861,-0.418192148,0.845791101,0.49442926,0.737268209,-0.345423579,0.633181989,0.56736666,0.037692487,0.002763217,0.996727467,0.444324911,0.050340865,-0.002664007,0.997364759,0.699742675,0.364820212,-0.129646227,0.398852915,0.323291689,0.391940653,-0.105976261,0.624590456,0.759936631,0.66428864,-0.05456968,0.453185976,0.152267486,0.73774159,-0.020993279,0.547664046,0.749426007,0.677499533,-0.041488312,0.423010737,0.194766834,0.737671971,-0.012341894,0.54867208,0.808240891,0.792917788,-0.198816568,0.43604672,0.17432113,0.860106766,-0.196272403,0.529210567
Bicep Curl,0.496616691,0.599119365,-0.271401942,0.999672651,0.50108099,0.610354125,-0.331166327,0.999807596,0.526777685,0.606588125,-0.331116974,0.999830127,0.534256458,0.6037727,-0.330936015,0.999819875,0.480521202,0.61153394,-0.314125806,0.999775231,0.472888857,0.610207379,-0.314050734,0.999792278,0.465005964,0.608742714,-0.31403932,0.999770701,0.54588753,0.563445508,-0.469152361,0.999660194,0.4505288,0.562253773,-0.392306149,0.999648869,0.520108283,0.56701529,-0.303663075,0.999337256,0.488562018,0.567844629,-0.28144154,0.999336839,0.595306754,0.405383378,-0.383123815,0.995545805,0.422656685,0.379515678,-0.287934095,0.991313279,0.671293974,0.416525424,-0.238242537,0.883489728,0.388484448,0.379709512,-0.147197396,0.5832268,0.617115915,0.669945598,-0.160383314,0.853615761,0.435655892,0.542988956,-0.12426845,0.641591847,0.612760663,0.746894836,-0.206118315,0.83251518,0.437122405,0.585370898,-0.175875932,0.61792028,0.582145512,0.748176396,-0.227975756,0.82602185,0.455628693,0.599011719,-0.206027776,0.608370841,0.583269179,0.722881258,-0.170002013,0.814201713,0.457822233,0.586480021,-0.142384782,0.607975304,0.570155501,0.040420029,0.002825987,0.99684155,0.441409886,0.040246174,-0.002725986,0.997503221,0.738284528,0.336713433,-0.054913498,0.44473958,0.284673631,0.345167518,-0.046674185,0.65483731,0.827353656,0.701504052,-0.057757922,0.504974484,0.134388342,0.713058829,-0.027647594,0.589698136,0.814906478,0.741784394,-0.05943241,0.475590289,0.154272079,0.715615749,-0.028349226,0.58793664,0.88460815,0.835328221,-0.269683927,0.487339675,0.131052777,0.788914263,-0.210628003,0.567901194
Bicep Curl,0.500169873,0.598300099,-0.366137207,0.999547482,0.506654084,0.608798087,-0.426259845,0.999687076,0.533130169,0.607554317,-0.426201254,0.999759614,0.534022689,0.603466332,-0.426068395,0.999719143,0.487707138,0.610592127,-0.414619297,0.999633431,0.480533034,0.609587014,-0.414589107,0.999702334,0.473185629,0.6085307,-0.414568275,0.999627948,0.544284225,0.562392116,-0.540569723,0.999538422,0.458668411,0.565300584,-0.493100107,0.999514699,0.526445031,0.565237701,-0.393963337,0.999012828,0.490457475,0.56778723,-0.378866881,0.999026179,0.588985562,0.405903935,-0.435003042,0.994530976,0.421639055,0.390791953,-0.366289675,0.989586532,0.631881058,0.371684611,-0.303644389,0.848201931,0.390914619,0.393876761,-0.216191858,0.567250073,0.579854667,0.60813576,-0.219050765,0.815834045,0.441310734,0.575145423,-0.177138507,0.630322337,0.578492701,0.679906785,-0.266180992,0.791323721,0.44286266,0.626047373,-0.230578423,0.606886089,0.55083406,0.685403287,-0.282107681,0.781749785,0.462139666,0.635311484,-0.26323542,0.595379472,0.551273108,0.662509859,-0.226411387,0.775618017,0.463646591,0.618748963,-0.195876256,0.601967037,0.570617318,0.040715121,0.000418463,0.996525705,0.44062835,0.034081977,-0.000315663,0.997386396,0.757890165,0.34481433,0.00118861,0.490775615,0.304092348,0.335673034,-0.0194571,0.683205009,0.856859982,0.728791296,0.011122504,0.552473485,0.139389724,0.713018358,0.03734887,0.627876759,0.845469654,0.774892509,0.002462605,0.524639308,0.15894787,0.712536275,0.038815226,0.624088287,0.913342476,0.854455292,-0.204840899,0.534365594,0.136710793,0.812003851,-0.169405371,0.603703797
Bicep Curl,0.502294183,0.57155633,-0.405589342,0.99901849,0.509864509,0.587364435,-0.468136936,0.999244034,0.532177806,0.586574495,-0.467829168,0.999423563,0.533604622,0.584775865,-0.467623621,0.999327898,0.490406454,0.589498878,-0.45485276,0.999136329,0.483206838,0.589797974,-0.455307484,0.999339581,0.475902021,0.590011895,-0.455325931,0.99918139,0.543851316,0.555937469,-0.622867107,0.99906987,0.460896671,0.563480318,-0.579673648,0.999039352,0.524879575,0.5431723,-0.447640568,0.99835062,0.491637647,0.54508996,-0.433197588,0.998365641,0.586240888,0.403904259,-0.474614322,0.993634582,0.428822041,0.393726528,-0.41154179,0.98861587,0.599804997,0.355941445,-0.348609239,0.81297332,0.428840965,0.388617367,-0.279485613,0.549414814,0.559855819,0.532245398,-0.306204855,0.793351471,0.480953842,0.53813976,-0.281434,0.629308581,0.558839142,0.585683525,-0.35861671,0.763231516,0.483366966,0.578603566,-0.340229064,0.603330791,0.538452566,0.593754888,-0.376694858,0.751827955,0.502280116,0.592183232,-0.375458091,0.591705739,0.538732708,0.57756424,-0.315589845,0.749023378,0.504191697,0.577438712,-0.30126673,0.602350175,0.570824921,0.045455791,-0.000886555,0.995963633,0.441613287,0.038926903,0.000959265,0.997153521,0.766964316,0.349006832,-0.025212899,0.534139514,0.312195271,0.350015968,-0.029446656,0.705511689,0.876022041,0.73286581,-0.010030042,0.594837546,0.137325138,0.730268776,0.032264791,0.660151482,0.868182063,0.783139706,-0.014637344,0.56781435,0.166879863,0.75948751,0.026560802,0.652374744,0.929655671,0.846906006,-0.265362799,0.575811088,0.131597936,0.833976209,-0.21391277,0.633001924
Bicep Curl,0.502024472,0.562738359,-0.443023741,0.997778058,0.509768903,0.577406704,-0.494155258,0.998357117,0.525310636,0.576396644,-0.49403578,0.998643637,0.529440522,0.575027466,-0.493984878,0.998536587,0.49031195,0.580142319,-0.486564934,0.998077333,0.483035088,0.580890298,-0.486697525,0.998442709,0.475747883,0.58158356,-0.486719221,0.998197198,0.540174305,0.547245204,-0.593639731,0.99792546,0.461168945,0.561476886,-0.573503375,0.997931361,0.519443631,0.534721017,-0.459662437,0.997165978,0.491533995,0.536946237,-0.450819492,0.997136354,0.579713404,0.398636878,-0.456167072,0.99221319,0.434536695,0.395160347,-0.412758678,0.986570001,0.585302234,0.344382018,-0.364740074,0.76950407,0.448467314,0.38589716,-0.306067228,0.515806615,0.552030206,0.520248532,-0.336383373,0.768692613,0.504528642,0.537935495,-0.303525686,0.614413977,0.552146316,0.572868049,-0.424578846,0.73496145,0.509206533,0.581545949,-0.348487109,0.586598694,0.532317877,0.586652219,-0.44433409,0.723083258,0.529068887,0.595831275,-0.427037895,0.57563895,0.533075154,0.570169389,-0.362959862,0.722701132,0.530259013,0.578719079,-0.313021094,0.589238942,0.568991303,0.048214398,-0.000806656,0.995206714,0.441738993,0.040352907,0.000879479,0.996772647,0.757304907,0.352757722,-0.039521262,0.57011503,0.316731423,0.356594473,-0.065981746,0.724795997,0.868318558,0.728857577,-0.06223632,0.632616103,0.138120443,0.726021647,-0.041227851,0.687417328,0.862497687,0.775804579,-0.067154333,0.606144428,0.173985526,0.747709036,-0.042949028,0.6767959,0.926011562,0.847039819,-0.321714282,0.610581338,0.136355788,0.832044065,-0.279672682,0.657264888
Bicep Curl,0.503508925,0.498833776,-0.753759086,0.995642066,0.512246847,0.493626118,-0.795364261,0.997502565,0.525371969,0.491157621,-0.795329571,0.997510672,0.531177938,0.488528222,-0.795485675,0.997297704,0.490226895,0.49831301,-0.782946229,0.997021616,0.482739031,0.499023974,-0.782982111,0.997336507,0.47457543,0.499652535,-0.78302294,0.99725312,0.542023957,0.448725671,-0.808722198,0.99585557,0.455327451,0.466650903,-0.751322031,0.996734679,0.520175755,0.476785541,-0.736517489,0.994617641,0.491538435,0.480291486,-0.719060838,0.994727612,0.581436336,0.348256469,-0.57325685,0.989333153,0.429701239,0.377884805,-0.545873523,0.983319581,0.605099022,0.368896157,-0.545984149,0.751688957,0.453327954,0.392882675,-0.467639595,0.495415628,0.567311883,0.565016627,-0.706825435,0.759169877,0.539809525,0.564000666,-0.599548697,0.611475527,0.569873929,0.622303128,-0.794409454,0.721522212,0.548380733,0.614780426,-0.684118629,0.577847779,0.544920027,0.63561064,-0.820978642,0.710216939,0.57322669,0.62222445,-0.727932513,0.56848228,0.543022037,0.614343882,-0.727576435,0.706257105,0.574195445,0.600888669,-0.624981999,0.584768474,0.577480197,0.05145698,-0.000564595,0.994545937,0.442627728,0.06476678,0.000606221,0.996280849,0.762248278,0.394092768,-0.103067264,0.588136554,0.314522237,0.404800028,-0.108034417,0.727912366,0.864288807,0.732002914,-0.058379371,0.653042853,0.145728216,0.724745333,-0.031923495,0.702790439,0.894292831,0.795694292,-0.056848388,0.61259073,0.190715671,0.764640152,-0.022829693,0.685160697,0.927217603,0.862110317,-0.252338111,0.616255939,0.155427545,0.905214071,-0.230436563,0.668090999
Bicep Curl,0.506405413,0.513143122,-0.690206051,0.995789647,0.517742753,0.509029508,-0.749830425,0.997621834,0.529047906,0.506506503,-0.749814928,0.997626781,0.537781775,0.503849566,-0.749808788,0.997421682,0.490897566,0.513091624,-0.736069322,0.99714154,0.482644796,0.513162971,-0.736071825,0.997430921,0.474353135,0.513133645,-0.736062884,0.997360706,0.552070498,0.460994929,-0.829238534,0.996067762,0.453296751,0.473475575,-0.765384138,0.996837974,0.523390412,0.488679767,-0.694802046,0.994722784,0.491914988,0.491456807,-0.676379204,0.994839728,0.62248075,0.351808816,-0.633418024,0.988306403,0.408509403,0.3652623,-0.556393743,0.981221378,0.713951945,0.408834159,-0.500576615,0.769765019,0.38884446,0.3881796,-0.413427532,0.475117505,0.687384248,0.576677024,-0.571563601,0.770117998,0.490608782,0.538262188,-0.501545012,0.590808868,0.69121629,0.626469851,-0.635122061,0.729518354,0.492508262,0.58629024,-0.569358885,0.556075275,0.668969452,0.651921034,-0.65145731,0.718596518,0.516815484,0.593604922,-0.592427194,0.547422767,0.666441798,0.631917357,-0.580230772,0.711784899,0.518399119,0.57512784,-0.513222992,0.568976283,0.604873538,0.055096526,-0.001919895,0.994519711,0.443214238,0.063489705,0.001885938,0.996169746,0.769625068,0.398662478,-0.068677425,0.616560161,0.301398933,0.403716832,-0.007606953,0.743177831,0.898860931,0.739128172,0.065652765,0.683567345,0.134832844,0.732932508,0.143830657,0.727093577,0.903582871,0.78608942,0.075877443,0.641310453,0.14019981,0.772747695,0.156097129,0.70595938,0.950234056,0.860483527,-0.164833069,0.643842816,0.104112349,0.892383575,-0.064242877,0.688819051
Bicep Curl,0.508496881,0.523128569,-0.828812003,0.996007681,0.519903779,0.517215073,-0.878773093,0.997739792,0.530138016,0.514604867,-0.878803372,0.997757316,0.539316595,0.511837304,-0.878814995,0.997565269,0.496068895,0.523803949,-0.867545485,0.997278571,0.486562073,0.523440003,-0.867521405,0.997556388,0.476905346,0.522524893,-0.867430091,0.997495234,0.571792066,0.472307593,-0.895962417,0.996230602,0.454689175,0.484103382,-0.842001617,0.996988893,0.526022077,0.498782486,-0.808867157,0.994760215,0.493601888,0.500928521,-0.79296267,0.994801223,0.641489744,0.353937954,-0.662656307,0.986743748,0.394932002,0.348574102,-0.597833753,0.973804116,0.763746023,0.469409406,-0.598843277,0.79204154,0.351185977,0.393737584,-0.430936158,0.455913812,0.887572289,0.746228039,-0.683411002,0.792100489,0.437212855,0.552393913,-0.463784873,0.573129594,0.849448502,0.759711146,-0.774376333,0.754724741,0.428613245,0.627235651,-0.530689657,0.540365756,0.88108474,0.809415281,-0.777468741,0.744622648,0.457419693,0.631877124,-0.561897576,0.529988408,0.877658486,0.794351459,-0.691542268,0.737151265,0.466060877,0.604442537,-0.47888723,0.552938998,0.619000852,0.05203459,-0.001630865,0.99400115,0.441560417,0.030960442,0.00157449,0.9949525,0.759413838,0.396238208,-0.037012011,0.638217866,0.299734533,0.343941092,-0.005330262,0.757284284,0.899630845,0.742078662,0.156231672,0.711921453,0.13705197,0.711330652,0.195885137,0.749483585,0.903279185,0.785640895,0.174025416,0.670609891,0.125906676,0.678247094,0.216009349,0.728146732,0.948486805,0.853523612,-0.065312229,0.669629335,0.098910265,0.745128632,-0.002754897,0.710057616
Bicep Curl,0.506578326,0.464637935,-1.070869565,0.996365428,0.518978179,0.450286448,-1.116194248,0.997932613,0.52871418,0.447890043,-1.116163135,0.997947216,0.539229214,0.44536972,-1.116227865,0.997775555,0.491880566,0.450745255,-1.108497381,0.997515678,0.481967598,0.448278695,-1.10842967,0.997763753,0.471935034,0.445632398,-1.108290911,0.997710645,0.578449845,0.400568128,-1.093899846,0.9965114,0.454381704,0.42399025,-1.05575943,0.997217476,0.525773406,0.446754456,-1.032894731,0.995087922,0.492539585,0.445930481,-1.021454811,0.995069504,0.648681104,0.323671103,-0.835384846,0.984427214,0.393438548,0.303885192,-0.777417541,0.969277859,0.746974349,0.529436469,-0.77162993,0.81216681,0.300718576,0.444541305,-0.713176847,0.496514529,0.795134246,0.77825284,-0.8616063,0.812070072,0.327436507,0.646909535,-0.811438262,0.607207596,0.805248916,0.856314957,-0.960102558,0.777848661,0.308844954,0.721453249,-0.909177959,0.575180948,0.790533125,0.858670652,-0.968551993,0.768482506,0.335444987,0.722314537,-0.947050691,0.564107955,0.782626271,0.828886688,-0.871691108,0.760957062,0.34838897,0.698971331,-0.834686279,0.584783733,0.615672469,0.027380653,-0.004571479,0.993420899,0.441962481,0.014613641,0.004436756,0.994359374,0.769910514,0.401124746,-0.005846404,0.656550229,0.302328527,0.34025088,-0.004198215,0.772913158,0.897264838,0.747614622,0.2512995,0.736128449,0.150465906,0.582358062,0.258337438,0.77100575,0.901136756,0.788964093,0.27713719,0.692510486,0.143789917,0.606155634,0.286764145,0.747817814,0.958966076,0.856434822,0.056777466,0.69125396,0.122311272,0.680704951,0.087650031,0.732076287
Bicep Curl,0.506217718,0.448244601,-1.207782745,0.996718407,0.518803239,0.429877907,-1.243544698,0.998128593,0.528607726,0.427661091,-1.24350667,0.998139501,0.558285832,0.431718737,-1.243582487,0.997986317,0.491423756,0.428706944,-1.23837781,0.997754931,0.481384099,0.425405234,-1.23826611,0.997976363,0.471254021,0.422071785,-1.238076568,0.997929811,0.582383811,0.386610031,-1.178654552,0.996814847,0.452954113,0.407701164,-1.151187658,0.997473598,0.536170602,0.415336192,-1.154479504,0.995508373,0.49222517,0.42860359,-1.146346807,0.995484054,0.660151839,0.301197588,-0.901792169,0.98329109,0.387142628,0.284268647,-0.859785736,0.967943013,0.754658818,0.537488103,-0.867322564,0.830685735,0.284171104,0.476694882,-0.822585583,0.540441871,0.893841267,0.784084558,-0.977129459,0.830714107,0.280524552,0.690515161,-0.933819294,0.642569542,0.864750683,0.886153758,-1.08665216,0.799776137,0.253155082,0.764722347,-1.046228051,0.611825585,0.895603955,0.854242861,-1.090682149,0.791285217,0.278804958,0.76714921,-1.079988718,0.60078764,0.88496542,0.829741776,-0.986326039,0.784194052,0.296213269,0.743934989,-0.957277477,0.618917108,0.621233046,0.004149356,-0.004166758,0.992074907,0.442231745,-0.007566785,0.0040325,0.992596149,0.771821141,0.406439334,0.075871237,0.672248721,0.304665208,0.336816818,0.066067539,0.78694135,0.893290162,0.745524704,0.475443929,0.756357849,0.196128532,0.571187973,0.469989777,0.789517879,0.898618877,0.784542441,0.515509605,0.710212648,0.178697214,0.602173448,0.512514234,0.764249623,0.940840244,0.851617098,0.299331844,0.710761011,0.183241382,0.68136704,0.321530163,0.751599073
Bicep Curl,0.505637228,0.414951146,-1.263404012,0.997021794,0.527255595,0.406138182,-1.300927281,0.998293817,0.539114773,0.404566526,-1.300838828,0.998300374,0.556691945,0.405709386,-1.300893664,0.998163462,0.497535318,0.411176592,-1.295655012,0.997957587,0.479499966,0.390807122,-1.295565724,0.998152792,0.469044775,0.387881696,-1.295391083,0.998112381,0.579501748,0.355086297,-1.230664968,0.997055709,0.452878863,0.371667951,-1.20459342,0.997678041,0.536910295,0.388454109,-1.207741857,0.995853364,0.491442114,0.397567242,-1.200242281,0.995811224,0.65878123,0.284812987,-0.924938023,0.981930017,0.386925668,0.262733757,-0.885766804,0.966453195,0.734351277,0.525135219,-0.820359826,0.845359385,0.273857921,0.472565234,-0.824768841,0.581001163,0.80356586,0.773410857,-0.905980706,0.84591347,0.266991615,0.681087255,-0.950902939,0.674309552,0.790970385,0.853935242,-1.010699987,0.817133188,0.243690655,0.747300863,-1.068292737,0.644658625,0.788974643,0.843370199,-1.032868266,0.809062779,0.269704312,0.74910301,-1.10559237,0.633693278,0.78501755,0.817026019,-0.920791149,0.801253557,0.285276204,0.728163123,-0.975125194,0.64987874,0.626109898,-0.003700173,-0.00786539,0.990920901,0.442515045,-0.015514444,0.007691926,0.991681039,0.78164494,0.415662438,0.117857799,0.690591395,0.305384368,0.321762025,0.101973653,0.800914884,0.895672798,0.772143543,0.516168475,0.776070774,0.19795832,0.567929864,0.52661413,0.806640744,0.90062201,0.810537398,0.554472566,0.72774297,0.181701869,0.60446471,0.569920421,0.778346777,0.947170556,0.897069693,0.308229566,0.732069075,0.183755487,0.682603776,0.357019395,0.769635975
Bicep Curl,0.504611015,0.397002101,-1.225510478,0.997294307,0.531997383,0.393349171,-1.261224747,0.998440325,0.544813752,0.372538507,-1.261094332,0.99844259,0.55784452,0.373248756,-1.261089087,0.998319745,0.500362754,0.399974614,-1.256747127,0.998140812,0.484979063,0.398393899,-1.256623745,0.998313069,0.474253982,0.400248259,-1.256428003,0.998277485,0.580239236,0.343870729,-1.194858074,0.997254491,0.453082889,0.360160351,-1.173197627,0.99785614,0.538263142,0.369790345,-1.172446251,0.996113241,0.489883006,0.381320179,-1.166410565,0.996054113,0.658742785,0.246094972,-0.912007213,0.976172566,0.382630467,0.239543751,-0.857890725,0.960923433,0.737142086,0.507901728,-0.818951249,0.85985744,0.258575052,0.468045712,-0.801149845,0.616070926,0.793569803,0.761922717,-0.878720164,0.860593975,0.242533714,0.680823028,-0.902058959,0.701767445,0.817765713,0.840031207,-0.975724876,0.834199548,0.217695281,0.745874882,-1.01070118,0.672951758,0.798367679,0.837409973,-0.989860356,0.826711714,0.242934793,0.746415973,-1.041845083,0.661657035,0.783102453,0.810072899,-0.888963699,0.818781614,0.258652776,0.726365387,-0.923471272,0.676062644,0.62550652,-0.031021431,-0.011968073,0.986344874,0.441882908,-0.036201686,0.011723759,0.988435328,0.778481364,0.414808005,0.076812476,0.70524627,0.310052335,0.30175674,0.080200464,0.81249088,0.896345019,0.776788414,0.41550231,0.793845594,0.199369445,0.566340566,0.442997694,0.821708739,0.902761161,0.815051675,0.449349344,0.744614422,0.185427934,0.608143568,0.481259197,0.790616989,0.9391101,0.897154152,0.205994755,0.751673579,0.183734387,0.681746781,0.275226206,0.78453815
Bicep Curl,0.501884043,0.386753112,-1.162761927,0.997491777,0.521463752,0.367041618,-1.218786001,0.998534083,0.534001231,0.361444861,-1.218656659,0.998539686,0.546385407,0.359025329,-1.218626499,0.9984231,0.484831244,0.369315982,-1.210566521,0.998254478,0.47170639,0.367869914,-1.210567355,0.998412848,0.459682375,0.366721392,-1.210433483,0.998381674,0.573063314,0.31712544,-1.214378595,0.997379363,0.452502817,0.366270185,-1.176533461,0.99793756,0.537142038,0.366251916,-1.129204273,0.996273458,0.4866032,0.374349475,-1.118363976,0.996185899,0.658422589,0.251355499,-0.920369029,0.972843885,0.380506814,0.246691406,-0.872252643,0.958163917,0.735211134,0.463265002,-0.747182369,0.869454861,0.279764473,0.46596989,-0.787473381,0.64545399,0.784198403,0.65124917,-0.780106604,0.866050482,0.294812679,0.672974288,-0.852535069,0.723996341,0.791733861,0.708695531,-0.840172887,0.839171529,0.277857572,0.737194836,-0.948220432,0.694920599,0.788684964,0.701936841,-0.886560261,0.830826461,0.304997712,0.74557972,-0.984709859,0.683085382,0.765766025,0.682047725,-0.790873587,0.820962489,0.317206025,0.725493968,-0.873709321,0.696840227,0.627136409,-0.016248139,-0.011925521,0.985433936,0.440051615,-0.039623998,0.0118135,0.988115013,0.785693049,0.41201961,0.04801058,0.721648633,0.303394437,0.306649268,0.05103473,0.827014923,0.89616996,0.778441608,0.320154935,0.812118649,0.182891205,0.581744909,0.340905517,0.837709129,0.901848912,0.81611675,0.346521288,0.763296485,0.171048209,0.621141374,0.372140497,0.806886077,0.944927216,0.89856559,0.106740855,0.771795928,0.167074859,0.701363623,0.170102403,0.802288055
Bicep Curl,0.500303149,0.395148516,-1.197164297,0.997575879,0.517373919,0.378040135,-1.252851248,0.99854815,0.529323459,0.375511706,-1.252752542,0.998563528,0.541035473,0.373688668,-1.252767563,0.998444021,0.48129648,0.377824008,-1.242494106,0.998266399,0.469121754,0.375874966,-1.242494583,0.998418808,0.457265198,0.373974323,-1.242352605,0.998393178,0.566154122,0.333157986,-1.237184763,0.997361004,0.442474842,0.339079738,-1.187637925,0.997926354,0.52844727,0.380146444,-1.158785343,0.996318936,0.483908743,0.380944908,-1.144352794,0.996190012,0.65578711,0.271134377,-0.909764469,0.972838104,0.379288495,0.255196422,-0.865442276,0.957277775,0.699213386,0.489036888,-0.735949457,0.871553659,0.315393835,0.44692421,-0.75441134,0.650519371,0.698042035,0.660585284,-0.758459449,0.866543472,0.370610356,0.639206886,-0.842631936,0.73209393,0.711891413,0.722854555,-0.842851043,0.839962721,0.357186973,0.705007732,-0.948147297,0.700933158,0.690011442,0.724392354,-0.878632903,0.830785513,0.388786227,0.704197645,-0.99486506,0.687506139,0.67866987,0.702663243,-0.774345398,0.8194893,0.40084821,0.682762086,-0.86910665,0.703253329,0.623364091,-0.007565202,-0.011756345,0.986074865,0.434523344,-0.034706306,0.011679566,0.98865217,0.785901606,0.413080245,0.070321493,0.735690117,0.302819878,0.311807901,0.077621624,0.838654876,0.896094322,0.79139924,0.395142764,0.828576624,0.178711429,0.609236777,0.431195796,0.851950288,0.900011182,0.830004632,0.423610508,0.780059576,0.161275953,0.696414292,0.466531277,0.821380615,0.936246395,0.913186073,0.150252998,0.789615154,0.160787031,0.756875277,0.230045676,0.817706823
